vehicle reg no,trip id,route description,mapper,company,date mapped,start coordinate,end coordinate,distance,start time,travel time,revenue,on/off discrepancy,fares,number of stops,total passengers,gps loss (km),city,route_id,direction,origin,destination,interval,travel_time_min,speed,hour,peak period
A74BBC,30497440,MAS012_F_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.452934, -29.338516","27.441071, -29.343674",1.91,8:51:47,0:04,16.0,1,8,2,2,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 08:45:00,4,28.65,8,peak
G6499,30497467,MAS005_F_Maseru Town Center_Abia,Momojela  Bokhatse,Maseru_Association_Test,2020-12-09,"27.520565, -29.391951","27.518976, -29.390518",0.24,8:57:54,0:01,22.5,0,7.5,6,3,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 09:00:00,1,14.4,8,peak
EJ676,30497544,MAS010_R_Maseru Town Center_Main North 1,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.487793, -29.315201","27.485584, -29.308365",1.22,8:53:09,0:07,24.0,0,8,3,3,0.0,Maseru,MAS010,R,Maseru Town Center,Main North 1,2021-01-08 09:00:00,7,10.457142857142856,8,peak
RP216,30497898,MAS003_R_Maseru Town Center_Tsosane,Nthabeleng  Fosa,Maseru_Association_Test,2020-12-09,"27.559706, -29.286766","27.497156, -29.315746",8.62,8:37:36,0:23,24.0,0,8,5,3,0.0,Maseru,MAS003,R,Maseru Town Center,Tsosane,2021-01-08 08:45:00,23,22.48695652173913,8,peak
G43BBC,30498026,MAS005_F_Maseru Town Center_Abia,limpho khoabane,Maseru_Association_Test,2020-12-09,"27.528521, -29.387978","27.528997, -29.383739",0.66,8:57:59,0:02,90.0,12,7.5,2,12,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 09:00:00,2,19.8,8,peak
R6653,30498192,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.524353, -29.309872","27.493732, -29.316687",3.65,8:54:39,0:08,30.0,2,7.5,4,4,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:00:00,8,27.375,8,peak
A5647,30498694,MAS011_R_Maseru Town Center_Main South 1,Tseliso Tjootji,Maseru_Association_Test,2020-12-09,"27.493759, -29.316210","27.489077, -29.315336",12.21,8:39:02,0:26,16.0,0,8,3,2,2.6,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 08:45:00,26,28.17692307692308,8,peak
RZ434,30498834,MAS010_F_Maseru Town Center_Main North 1,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.491819, -29.315722","27.457178, -29.299707",3.99,8:55:13,0:11,24.0,0,8,3,3,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 09:00:00,11,21.763636363636365,8,peak
RR198,30499052,MAS012_F_Maseru Town Center_Thetsane,Mafusi Sakoane,Maseru_Association_Test,2020-12-09,"27.495646, -29.313705","27.484861, -29.334841",4.6,8:48:46,0:18,32.0,0,8,4,4,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 08:45:00,18,15.333333333333332,8,peak
A56BBC,30499217,MAS011_R_Maseru Town Center_Main South 1,Thato Molapo,Maseru_Association_Test,2020-12-09,"27.488794, -29.374237","27.510015, -29.317822",8.78,8:40:22,0:27,300.0,0,100,2,3,2.59,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 08:45:00,27,19.511111111111116,8,peak
M5384,30499503,MAS006_F_Maseru Town Center_Lithabaneng,Bokang  Lichaba,Maseru_Association_Test,2020-12-09,"27.503424, -29.327477","27.556543, -29.377071",7.93,8:51:42,0:16,7.5,0,7.5,2,1,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 08:45:00,16,29.7375,8,peak
A756BBG,30499581,MAS008_R_Maseru Town Center_Leqele,Kekeletso  Masiu,Maseru_Association_Test,2020-12-09,"27.483070, -29.314238","27.471046, -29.326416",2.15,8:41:22,0:27,16.0,0,8,3,2,0.0,Maseru,MAS008,R,Maseru Town Center,Leqele,2021-01-08 08:45:00,27,4.777777777777777,8,peak
RY137,30499936,MAS011_R_Maseru Town Center_Main South 1,Thato Sekeleme,Maseru_Association_Test,2020-12-09,"27.495989, -29.318819","27.494322, -29.370964",8.09,8:45:43,0:23,16.0,0,8,3,2,0.0,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 08:45:00,23,21.10434782608696,8,peak
EJ676,30500007,MAS006_F_Maseru Town Center_Lithabaneng,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.495913, -29.318724","27.506830, -29.332460",1.92,9:05:47,0:00,8.0,1,8,1,1,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 09:00:00,0,0.0,9,peak
DK313,30500078,MAS002_R_Maseru Town Center_Naleli,Sthembile Pinda,Maseru_Association_Test,2020-12-09,"27.524607, -29.278429","27.495718, -29.307169",4.68,9:01:46,0:07,24.0,0,8,4,3,2.46,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 09:00:00,7,40.11428571428571,9,peak
G43BBC,30500197,MAS005_F_Maseru Town Center_Abia,limpho khoabane,Maseru_Association_Test,2020-12-09,"27.529358, -29.382929","27.530329, -29.363440",2.72,9:03:17,0:06,120.0,12,7.5,5,16,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 09:00:00,6,27.200000000000003,9,peak
R6653,30500319,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.493622, -29.315630","27.472973, -29.296389",3.26,9:05:00,0:06,22.5,0,7.5,4,3,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:00:00,6,32.6,9,peak
AAA123,30500349,MAS002_F_Maseru Town Center_Naleli,Lerato  Mosotho,Maseru_Association_Test,2020-12-09,"27.489506, -29.315269","27.488726, -29.315231",0.22,9:08:16,0:05,112.5,0,7.5,9,15,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:15:00,5,2.64,9,peak
A5647,30500433,MAS012_F_Maseru Town Center_Thetsane,Tseliso Tjootji,Maseru_Association_Test,2020-12-09,"27.482895, -29.317553","27.483253, -29.320642",2.09,9:08:28,0:04,16.0,0,8,3,2,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 09:15:00,4,31.35,9,peak
A5409,30500696,MAS004_F_Maseru Town Center_Motimposo,Lebohang Sehloho,Maseru_Association_Test,2020-12-09,"27.537834, -29.314011","27.497400, -29.315767",5.89,9:00:16,0:15,16.0,0,8,2,2,0.0,Maseru,MAS004,F,Maseru Town Center,Motimposo,2021-01-08 09:00:00,15,23.56,9,peak
R6653,30500705,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.472439, -29.295942","27.472443, -29.295937",0.0,9:13:27,0:00,7.5,1,7.5,1,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:15:00,0,0.0,9,peak
G43BBC,30500807,MAS005_F_Maseru Town Center_Abia,limpho khoabane,Maseru_Association_Test,2020-12-09,"27.529516, -29.362196","27.511398, -29.337774",3.25,9:11:17,0:01,75.0,6,7.5,4,10,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 09:15:00,1,195.0,9,peak
A74BBC,30501025,MAS011_R_Maseru Town Center_Main South 1,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.443201, -29.339443","27.472618, -29.325058",5.82,9:04:28,0:08,32.0,2,8,5,4,0.0,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 09:00:00,8,43.650000000000006,9,peak
A56BBC,30501105,MAS001_F_Maseru Town Center_Khubetsoana,Thato Molapo,Maseru_Association_Test,2020-12-09,"27.512676, -29.310036","27.529507, -29.289101",3.95,9:09:42,0:09,24.0,0,8,2,3,0.0,Maseru,MAS001,F,Maseru Town Center,Khubetsoana,2021-01-08 09:15:00,9,26.33333333333333,9,peak
ED100,30501440,MAS006_R_Maseru Town Center_Lithabaneng,Matseliso Mosotho,Maseru_Association_Test,2020-12-09,"27.530258, -29.363251","27.471998, -29.299568",10.38,8:51:46,0:27,32.0,-3,8,7,4,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 08:45:00,27,23.06666666666667,8,peak
RZ434,30501648,MAS011_R_Maseru Town Center_Main South 1,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.465281, -29.303301","27.500523, -29.311823",5.32,9:09:07,0:11,16.0,0,8,3,2,0.0,Maseru,MAS011,R,Maseru Town Center,Main South 1,2021-01-08 09:15:00,11,29.01818181818182,9,peak
R6653,30501702,MAS002_R_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.472464, -29.295946","27.476868, -29.299652",0.75,9:16:36,0:04,7.5,0,7.5,3,1,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 09:15:00,4,11.25,9,peak
G43BBC,30501759,MAS005_F_Maseru Town Center_Abia,limpho khoabane,Maseru_Association_Test,2020-12-09,"27.495792, -29.318928","27.493357, -29.314892",0.75,9:22:14,0:00,30.0,4,7.5,1,4,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 09:15:00,0,0.0,9,peak
EJ676,30501896,MAS006_F_Maseru Town Center_Lithabaneng,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.526567, -29.344810","27.504183, -29.329445",3.45,9:17:01,0:07,32.0,3,8,3,4,0.0,Maseru,MAS006,F,Maseru Town Center,Lithabaneng,2021-01-08 09:15:00,7,29.571428571428573,9,peak
RP216,30502250,MAS010_F_Maseru Town Center_Main North 1,Nthabeleng  Fosa,Maseru_Association_Test,2020-12-09,"27.495651, -29.315987","27.571859, -29.266930",10.77,9:08:03,0:19,16.0,0,8,4,2,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 09:15:00,19,34.01052631578948,9,peak
EJ676,30502310,MAS010_F_Maseru Town Center_Main North 1,Nthabeleng  Makhetha,Maseru_Association_Test,2020-12-09,"27.501150, -29.325333","27.494902, -29.317738",1.06,9:26:58,0:03,24.0,0,8,3,3,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 09:30:00,3,21.2,9,peak
A5647,30502516,MAS012_F_Maseru Town Center_Thetsane,Tseliso Tjootji,Maseru_Association_Test,2020-12-09,"27.483591, -29.323231","27.492596, -29.312283",6.62,9:14:28,0:15,16.0,0,8,3,2,1.38,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 09:15:00,15,26.48,9,peak
RZ434,30502645,MAS009_F_Maseru Town Center_Thamae,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.501770, -29.314041","27.512499, -29.329735",3.27,9:22:10,0:08,8.0,0,8,3,1,0.0,Maseru,MAS009,F,Maseru Town Center,Thamae,2021-01-08 09:15:00,8,24.525,9,peak
RV454,30503090,MAS001_R_Maseru Town Center_Khubetsoana,Mokhothu Mokhele,Maseru_Association_Test,2020-12-09,"27.533524, -29.295193","27.495754, -29.313160",11.87,9:03:49,0:27,40.0,0,8,8,5,0.38,Maseru,MAS001,R,Maseru Town Center,Khubetsoana,2021-01-08 09:00:00,27,26.377777777777776,9,peak
C9253,30503586,MAS005_F_Maseru Town Center_Abia,Moikabi  Moemane,Maseru_Association_Test,2020-12-09,"27.483568, -29.313677","27.520485, -29.391983",12.17,8:59:07,0:31,22.5,0,7.5,6,3,0.0,Maseru,MAS005,F,Maseru Town Center,Abia,2021-01-08 09:00:00,31,23.55483870967742,8,peak
R6653,30503613,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.476883, -29.299597","27.476835, -29.299562",0.04,9:27:13,0:00,7.5,1,7.5,1,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:30:00,0,0.0,9,peak
TH,30503619,MAS002_R_Maseru Town Center_Naleli,Enumerator Test,Maseru_Association_Test,2020-12-09,"27.493116, -29.313742","27.493116, -29.313742",0.0,8:51:21,0:00,18.0,-3,3,3,6,0.0,Maseru,MAS002,R,Maseru Town Center,Naleli,2021-01-08 08:45:00,0,0.0,8,peak
RZ794,30503631,MAS001_R_Maseru Town Center_Khubetsoana,Enumerator Test,Maseru_Association_Test,2020-12-09,"27.493118, -29.313730","27.493120, -29.313730",0.0,9:31:19,0:01,32.0,0,8,4,4,0.0,Maseru,MAS001,R,Maseru Town Center,Khubetsoana,2021-01-08 09:30:00,1,0.0,9,peak
D9774,30503749,MAS012_F_Maseru Town Center_Thetsane,Manthona  Mohapi,Maseru_Association_Test,2020-12-09,"27.481928, -29.334715","27.456892, -29.355764",4.65,9:28:42,0:07,32.0,0,8,4,4,1.1,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 09:30:00,7,39.85714285714286,9,peak
M5384,30504098,MAS006_R_Maseru Town Center_Lithabaneng,Bokang  Lichaba,Maseru_Association_Test,2020-12-09,"27.557226, -29.377617","27.506018, -29.330883",7.6,9:17:13,0:24,82.5,0,7.5,12,11,0.0,Maseru,MAS006,R,Maseru Town Center,Lithabaneng,2021-01-08 09:15:00,24,19.0,9,peak
R6653,30504126,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.476843, -29.299561","27.476843, -29.299561",0.0,9:34:28,0:06,7.5,-1,7.5,3,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:30:00,6,0.0,9,peak
A679BBC,30504356,MAS007_F_Maseru Town Center_Pita,Khopotso Shoaepane,Maseru_Association_Test,2020-12-09,"27.508326, -29.333815","27.494419, -29.311399",4.33,8:21:03,1:04,8.0,-1,8,4,1,0.0,Maseru,MAS007,F,Maseru Town Center,Pita,2021-01-08 08:15:00,64,4.059375,8,peak
A679BBC,30504564,MAS007_F_Maseru Town Center_Pita,Khopotso Shoaepane,Maseru_Association_Test,2020-12-09,"27.492067, -29.312494","27.498247, -29.339958",4.42,9:27:43,0:13,8.0,0,8,3,1,0.0,Maseru,MAS007,F,Maseru Town Center,Pita,2021-01-08 09:30:00,13,20.4,9,peak
RY137,30504981,MAS011_F_Maseru Town Center_Main South 1,Thato Sekeleme,Maseru_Association_Test,2020-12-09,"27.495855, -29.370434","27.488243, -29.315332",9.21,9:11:24,0:31,40.0,0,8,8,5,0.0,Maseru,MAS011,F,Maseru Town Center,Main South 1,2021-01-08 09:15:00,31,17.825806451612905,9,peak
RR198,30505106,MAS012_R_Maseru Town Center_Thetsane,Mafusi Sakoane,Maseru_Association_Test,2020-12-09,"27.485132, -29.332653","27.490637, -29.315376",2.91,9:39:23,0:08,16.0,-2,8,3,2,0.0,Maseru,MAS012,R,Maseru Town Center,Thetsane,2021-01-08 09:45:00,8,21.825000000000003,9,peak
R6653,30505116,MAS010_F_Maseru Town Center_Main North 1,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.476845, -29.299561","27.476845, -29.299561",0.0,9:43:08,0:01,7.5,0,7.5,2,1,0.0,Maseru,MAS010,F,Maseru Town Center,Main North 1,2021-01-08 09:45:00,1,0.0,9,peak
G6499,30505932,MAS003_R_Maseru Town Center_Tsosane,Momojela  Bokhatse,Maseru_Association_Test,2020-12-09,"27.520918, -29.392906","27.491121, -29.313021",13.3,9:04:18,0:44,82.5,0,"7.50, 15.00",14,9,0.0,Maseru,MAS003,R,Maseru Town Center,Tsosane,2021-01-08 09:00:00,44,18.13636363636364,9,peak
RZ731,30506285,MAS002_F_Maseru Town Center_Naleli,Mpho  Mokitimi,Maseru_Association_Test,2020-12-09,"27.495827, -29.313412","27.556808, -29.281664",9.45,9:30:36,0:16,32.0,0,8,4,4,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:30:00,16,35.4375,9,peak
D9774,30506409,MAS012_R_Maseru Town Center_Thetsane,Manthona  Mohapi,Maseru_Association_Test,2020-12-09,"27.454021, -29.353617","27.484156, -29.335133",4.87,9:37:14,0:13,16.0,0,8,3,2,2.0,Maseru,MAS012,R,Maseru Town Center,Thetsane,2021-01-08 09:30:00,13,22.47692307692308,9,peak
A5409,30506624,MAS012_F_Maseru Town Center_Thetsane,Lebohang Sehloho,Maseru_Association_Test,2020-12-09,"27.493864, -29.316664","27.482391, -29.334755",4.31,9:37:35,0:12,32.0,0,8,3,4,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 09:45:00,12,21.55,9,peak
RZ434,30506877,MAS009_R_Maseru Town Center_Thamae,Mamahlabe Tsehlo,Maseru_Association_Test,2020-12-09,"27.513214, -29.332235","27.482582, -29.313795",6.16,9:31:55,0:19,32.0,0,8,6,4,0.0,Maseru,MAS009,R,Maseru Town Center,Thamae,2021-01-08 09:30:00,19,19.45263157894737,9,peak
A726BBG,30506951,MAS010_R_Maseru Town Center_Main North 1,Kekeletso  Masiu,Maseru_Association_Test,2020-12-09,"27.472834, -29.323347","27.487165, -29.315121",2.06,9:46:05,0:05,16.0,0,8,3,2,0.0,Maseru,MAS010,R,Maseru Town Center,Main North 1,2021-01-08 09:45:00,5,24.72,9,peak
A32BBC,30507113,MAS011_F_Maseru Town Center_Main South 1,Mathato Molise,Maseru_Association_Test,2020-12-09,"27.555317, -29.356895","27.533352, -29.371004",3.31,9:42:39,0:08,16.0,0,8,4,2,0.0,Maseru,MAS011,F,Maseru Town Center,Main South 1,2021-01-08 09:45:00,8,24.825,9,peak
A32BBC,30507716,MAS011_F_Maseru Town Center_Main South 1,Mathato Molise,Maseru_Association_Test,2020-12-09,"27.496834, -29.320086","27.487165, -29.315166",16.0,8:42:24,0:36,24.0,0,8,6,3,0.0,Maseru,MAS011,F,Maseru Town Center,Main South 1,2021-01-08 08:45:00,36,26.666666666666664,8,peak
A74BBC,30507773,MAS012_F_Maseru Town Center_Thetsane,Bokang Mokoena,Maseru_Association_Test,2020-12-09,"27.491411, -29.315662","27.482994, -29.314211",0.88,9:49:39,0:00,24.0,3,8,1,3,0.0,Maseru,MAS012,F,Maseru Town Center,Thetsane,2021-01-08 09:45:00,0,0.0,9,peak
R6653,30507779,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.476887, -29.299595","27.476887, -29.299595",0.0,9:52:11,0:00,7.5,1,7.5,1,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 09:45:00,0,0.0,9,peak
A56BBC,30508001,MAS001_R_Maseru Town Center_Khubetsoana,Thato Molapo,Maseru_Association_Test,2020-12-09,"27.529192, -29.289366","27.493799, -29.312241",11.17,9:22:30,0:31,32.0,0,8,6,4,1.63,Maseru,MAS001,R,Maseru Town Center,Khubetsoana,2021-01-08 09:30:00,31,21.619354838709675,9,peak
G43BBC,30508259,MAS005_R_Maseru Town Center_Abia,limpho khoabane,Maseru_Association_Test,2020-12-09,"27.492666, -29.313831","27.534180, -29.367785",7.61,9:38:15,0:15,37.5,4,7.5,4,5,0.0,Maseru,MAS005,R,Maseru Town Center,Abia,2021-01-08 09:45:00,15,30.44,9,peak
R6653,30508272,MAS002_F_Maseru Town Center_Naleli,Tumelo  Makhopo,Maseru_Association_Test,2020-12-09,"27.476885, -29.299595","27.476885, -29.299593",0.0,9:53:20,0:00,7.5,1,7.5,1,1,0.0,Maseru,MAS002,F,Maseru Town Center,Naleli,2021-01-08 10:00:00,0,0.0,9,peak
